ds,y,is_weekend,month,disease_severity,location
2019-11-09,0,1,11,1.5,Ludhiana South
2019-11-10,0,1,11,1.5,Ludhiana South
2019-11-11,0,0,11,1.5,Ludhiana South
2019-11-12,0,0,11,1.5,Ludhiana South
2019-11-13,0,0,11,1.5,Ludhiana South
2019-11-14,0,0,11,1.5,Ludhiana South
2019-11-15,0,0,11,1.5,Ludhiana South
2019-11-16,0,1,11,1.5,Ludhiana South
2019-11-17,0,1,11,1.5,Ludhiana South
2019-11-18,0,0,11,1.5,Ludhiana South
2019-11-19,0,0,11,1.5,Ludhiana South
2019-11-20,0,0,11,1.5,Ludhiana South
2019-11-21,0,0,11,1.5,Ludhiana South
2019-11-22,0,0,11,1.5,Ludhiana South
2019-11-23,0,1,11,1.5,Ludhiana South
2019-11-24,0,1,11,1.5,Ludhiana South
2019-11-25,0,0,11,1.5,Ludhiana South
2019-11-26,0,0,11,1.5,Ludhiana South
2019-11-27,0,0,11,1.5,Ludhiana South
2019-11-28,0,0,11,1.5,Ludhiana South
2019-11-29,0,0,11,1.5,Ludhiana South
2019-11-30,0,1,11,1.5,Ludhiana South
2019-12-01,0,1,12,1.5,Ludhiana South
2019-12-02,1,0,12,1.5,Ludhiana South
2019-12-03,0,0,12,1.5,Ludhiana South
2017-01-04,9,0,1,1.5,Punjab Urban
2017-01-05,9,0,1,1.5,Punjab Urban
2017-01-06,6,0,1,1.5,Punjab Urban
2017-01-07,4,1,1,1.5,Punjab Urban
2017-01-08,9,1,1,1.5,Punjab Urban
2017-01-09,6,0,1,1.5,Punjab Urban
2017-01-10,7,0,1,1.5,Punjab Urban
2017-01-11,10,0,1,1.5,Punjab Urban
2017-01-12,5,0,1,1.5,Punjab Urban
2017-01-13,5,0,1,1.5,Punjab Urban
2017-01-14,5,1,1,1.5,Punjab Urban
2017-01-15,5,1,1,1.5,Punjab Urban
2017-01-16,5,0,1,1.5,Punjab Urban
2017-01-17,5,0,1,1.5,Punjab Urban
2017-01-18,4,0,1,1.5,Punjab Urban
2017-01-19,4,0,1,1.5,Punjab Urban
2017-01-20,4,0,1,1.5,Punjab Urban
2017-01-21,4,1,1,1.5,Punjab Urban
2017-01-22,4,1,1,1.5,Punjab Urban
2017-01-23,4,0,1,1.5,Punjab Urban
2017-01-24,4,0,1,1.5,Punjab Urban
2017-01-25,4,0,1,1.5,Punjab Urban
2017-01-26,4,0,1,1.5,Punjab Urban
2017-01-27,4,0,1,1.5,Punjab Urban
2017-01-28,4,1,1,1.5,Punjab Urban
2017-01-29,4,1,1,1.5,Punjab Urban
2017-01-30,3,0,1,1.5,Punjab Urban
2017-01-31,3,0,1,1.5,Punjab Urban
2017-02-01,3,0,2,1.5,Punjab Urban
2017-02-02,3,0,2,1.5,Punjab Urban
2017-02-03,3,0,2,1.5,Punjab Urban
2017-02-04,3,1,2,1.5,Punjab Urban
2017-02-05,4,1,2,1.5,Punjab Urban
2017-02-06,3,0,2,1.5,Punjab Urban
2017-02-07,5,0,2,1.5,Punjab Urban
2017-02-08,4,0,2,1.4482758620689655,Punjab Urban
2017-02-09,3,0,2,1.4482758620689655,Punjab Urban
2017-02-10,6,0,2,1.4827586206896552,Punjab Urban
2017-02-11,4,1,2,1.4827586206896552,Punjab Urban
2017-02-12,6,1,2,1.4827586206896552,Punjab Urban
2017-02-13,6,0,2,1.4827586206896552,Punjab Urban
2017-02-14,6,0,2,1.4827586206896552,Punjab Urban
2017-02-15,6,0,2,1.4827586206896552,Punjab Urban
2017-02-16,6,0,2,1.4827586206896552,Punjab Urban
2017-02-17,6,0,2,1.4827586206896552,Punjab Urban
2017-02-18,6,1,2,1.4827586206896552,Punjab Urban
2017-02-19,6,1,2,1.4827586206896552,Punjab Urban
2017-02-20,6,0,2,1.4827586206896552,Punjab Urban
2017-02-21,6,0,2,1.4827586206896552,Punjab Urban
2017-02-22,6,0,2,1.4827586206896552,Punjab Urban
2017-02-23,6,0,2,1.4827586206896552,Punjab Urban
2017-02-24,6,0,2,1.4827586206896552,Punjab Urban
2017-02-25,6,1,2,1.4827586206896552,Punjab Urban
2017-02-26,6,1,2,1.4827586206896552,Punjab Urban
2017-02-27,6,0,2,1.4827586206896552,Punjab Urban
2017-02-28,6,0,2,1.4827586206896552,Punjab Urban
2017-03-01,6,0,3,1.4827586206896552,Punjab Urban
2017-03-02,6,0,3,1.4827586206896552,Punjab Urban
2017-03-03,6,0,3,1.4827586206896552,Punjab Urban
2017-03-04,6,1,3,1.5,Punjab Urban
2017-03-05,4,1,3,1.5,Punjab Urban
2017-03-06,8,0,3,1.5,Punjab Urban
2017-03-07,10,0,3,1.5,Punjab Urban
2017-03-08,6,0,3,1.5,Punjab Urban
2017-03-09,2,0,3,1.5,Punjab Urban
2017-03-10,7,0,3,1.5,Punjab Urban
2017-03-11,7,1,3,1.5,Punjab Urban
2017-03-12,3,1,3,1.4827586206896552,Punjab Urban
2017-03-13,3,0,3,1.4827586206896552,Punjab Urban
2017-03-14,3,0,3,1.4827586206896552,Punjab Urban
2017-03-15,3,0,3,1.4827586206896552,Punjab Urban
2017-03-16,3,0,3,1.4827586206896552,Punjab Urban
2017-03-17,2,0,3,1.4827586206896552,Punjab Urban
2017-03-18,2,1,3,1.4827586206896552,Punjab Urban
2017-03-19,2,1,3,1.4827586206896552,Punjab Urban
2017-03-20,2,0,3,1.4827586206896552,Punjab Urban
2017-03-21,2,0,3,1.4827586206896552,Punjab Urban
2017-03-22,2,0,3,1.4827586206896552,Punjab Urban
2017-03-23,2,0,3,1.4827586206896552,Punjab Urban
2017-03-24,2,0,3,1.4827586206896552,Punjab Urban
2017-03-25,2,1,3,1.4827586206896552,Punjab Urban
2017-03-26,2,1,3,1.4827586206896552,Punjab Urban
2017-03-27,2,0,3,1.4827586206896552,Punjab Urban
2017-03-28,1,0,3,1.4827586206896552,Punjab Urban
2017-03-29,1,0,3,1.4827586206896552,Punjab Urban
2017-03-30,1,0,3,1.4827586206896552,Punjab Urban
2017-03-31,1,0,3,1.4827586206896552,Punjab Urban
2017-04-01,1,1,4,1.5,Punjab Urban
2017-04-02,1,1,4,1.5,Punjab Urban
2017-04-03,4,0,4,1.5,Punjab Urban
2017-04-04,8,0,4,1.5,Punjab Urban
2017-04-05,5,0,4,1.5,Punjab Urban
2017-04-06,6,0,4,1.4827586206896552,Punjab Urban
2017-04-07,4,0,4,1.4285714285714286,Punjab Urban
2017-04-08,7,1,4,1.4482758620689655,Punjab Urban
2017-04-09,7,1,4,1.4827586206896552,Punjab Urban
2017-04-10,10,0,4,1.4482758620689655,Punjab Urban
2017-04-11,8,0,4,1.5,Punjab Urban
2017-04-12,8,0,4,1.5,Punjab Urban
2017-04-13,7,0,4,1.5,Punjab Urban
2017-04-14,7,0,4,1.5,Punjab Urban
2017-04-15,6,1,4,1.5,Punjab Urban
2017-04-16,5,1,4,1.5,Punjab Urban
2017-04-17,4,0,4,1.5,Punjab Urban
2017-04-18,4,0,4,1.5,Punjab Urban
2017-04-19,3,0,4,1.5,Punjab Urban
2017-04-20,2,0,4,1.5,Punjab Urban
2017-04-21,2,0,4,1.5,Punjab Urban
2017-04-22,1,1,4,1.5,Punjab Urban
2017-04-23,1,1,4,1.5,Punjab Urban
2017-04-24,1,0,4,1.5,Punjab Urban
2017-04-25,1,0,4,1.5,Punjab Urban
2017-04-26,2,0,4,1.5,Punjab Urban
2017-04-27,2,0,4,1.5,Punjab Urban
2017-04-28,2,0,4,1.5,Punjab Urban
2017-04-29,2,1,4,1.5,Punjab Urban
2017-04-30,3,1,4,1.5,Punjab Urban
2017-05-01,3,0,5,1.5,Punjab Urban
2017-05-02,3,0,5,1.5,Punjab Urban
2017-05-03,4,0,5,1.5,Punjab Urban
2017-05-04,4,0,5,1.5,Punjab Urban
2017-05-05,4,0,5,1.4642857142857142,Punjab Urban
2017-05-06,6,1,5,1.4482758620689655,Punjab Urban
2017-05-07,12,1,5,1.5,Punjab Urban
2017-05-08,7,0,5,1.5,Punjab Urban
2017-05-09,8,0,5,1.5,Punjab Urban
2017-05-10,9,0,5,1.5,Punjab Urban
2017-05-11,4,0,5,1.5,Punjab Urban
2017-05-12,11,0,5,1.5,Punjab Urban
2017-05-13,11,1,5,1.5,Punjab Urban
2017-05-14,11,1,5,1.5,Punjab Urban
2017-05-15,10,0,5,1.5,Punjab Urban
2017-05-16,10,0,5,1.5,Punjab Urban
2017-05-17,10,0,5,1.5,Punjab Urban
2017-05-18,10,0,5,1.5,Punjab Urban
2017-05-19,9,0,5,1.5,Punjab Urban
2017-05-20,9,1,5,1.5,Punjab Urban
2017-05-21,9,1,5,1.5,Punjab Urban
2017-05-22,9,0,5,1.5,Punjab Urban
2017-05-23,9,0,5,1.5,Punjab Urban
2017-05-24,8,0,5,1.5,Punjab Urban
2017-05-25,8,0,5,1.5,Punjab Urban
2017-05-26,8,0,5,1.5,Punjab Urban
2017-05-27,8,1,5,1.5,Punjab Urban
2017-05-28,8,1,5,1.5,Punjab Urban
2017-05-29,7,0,5,1.5,Punjab Urban
2017-05-30,7,0,5,1.5,Punjab Urban
2017-05-31,7,0,5,1.5,Punjab Urban
2017-06-01,7,0,6,1.5,Punjab Urban
2017-06-02,6,0,6,1.5,Punjab Urban
2017-06-03,6,1,6,1.5,Punjab Urban
2017-06-04,6,1,6,1.5,Punjab Urban
2017-06-05,4,0,6,1.5,Punjab Urban
2017-06-06,6,0,6,1.5,Punjab Urban
2017-06-07,5,0,6,1.4482758620689655,Punjab Urban
2017-06-08,6,0,6,1.4482758620689655,Punjab Urban
2017-06-09,5,0,6,1.5,Punjab Urban
2017-06-10,4,1,6,1.5,Punjab Urban
2017-06-11,9,1,6,1.4482758620689655,Punjab Urban
2017-06-12,4,0,6,1.5,Punjab Urban
2017-06-13,4,0,6,1.5,Punjab Urban
2017-06-14,3,0,6,1.5,Punjab Urban
2017-06-15,3,0,6,1.5,Punjab Urban
2017-06-16,3,0,6,1.5,Punjab Urban
2017-06-17,2,1,6,1.5,Punjab Urban
2017-06-18,2,1,6,1.5,Punjab Urban
2017-06-19,2,0,6,1.5,Punjab Urban
2017-06-20,2,0,6,1.5,Punjab Urban
2017-06-21,1,0,6,1.5,Punjab Urban
2017-06-22,1,0,6,1.5,Punjab Urban
2017-06-23,1,0,6,1.5,Punjab Urban
2017-06-24,0,1,6,1.5,Punjab Urban
2017-06-25,0,1,6,1.5,Punjab Urban
2017-06-26,0,0,6,1.5,Punjab Urban
2017-06-27,0,0,6,1.5,Punjab Urban
2017-06-28,1,0,6,1.5,Punjab Urban
2017-06-29,2,0,6,1.5,Punjab Urban
2017-06-30,2,0,6,1.5,Punjab Urban
2017-07-01,2,1,7,1.5,Punjab Urban
2017-07-02,3,1,7,1.5,Punjab Urban
2017-07-03,4,0,7,1.5,Punjab Urban
2017-07-04,4,0,7,1.5,Punjab Urban
2017-07-05,10,0,7,1.5,Punjab Urban
2017-07-06,2,0,7,1.4482758620689655,Punjab Urban
2017-07-07,6,0,7,1.4827586206896552,Punjab Urban
2017-07-08,9,1,7,1.5,Punjab Urban
2017-07-09,9,1,7,1.5,Punjab Urban
2017-07-10,6,0,7,1.5,Punjab Urban
2017-07-11,11,0,7,1.5,Punjab Urban
2017-07-12,5,0,7,1.5,Punjab Urban
2017-07-13,5,0,7,1.5,Punjab Urban
2017-07-14,5,0,7,1.5,Punjab Urban
2017-07-15,5,1,7,1.5,Punjab Urban
2017-07-16,5,1,7,1.5,Punjab Urban
2017-07-17,5,0,7,1.5,Punjab Urban
2017-07-18,5,0,7,1.5,Punjab Urban
2017-07-19,5,0,7,1.5,Punjab Urban
2017-07-20,5,0,7,1.5,Punjab Urban
2017-07-21,5,0,7,1.5,Punjab Urban
2017-07-22,5,1,7,1.5,Punjab Urban
2017-07-23,5,1,7,1.5,Punjab Urban
2017-07-24,4,0,7,1.5,Punjab Urban
2017-07-25,4,0,7,1.5,Punjab Urban
2017-07-26,4,0,7,1.5,Punjab Urban
2017-07-27,4,0,7,1.5,Punjab Urban
2017-07-28,4,0,7,1.5,Punjab Urban
2017-07-29,4,1,7,1.5,Punjab Urban
2017-07-30,4,1,7,1.5,Punjab Urban
2017-07-31,4,0,7,1.5,Punjab Urban
2017-08-01,4,0,8,1.5,Punjab Urban
2017-08-02,4,0,8,1.5,Punjab Urban
2017-08-03,4,0,8,1.5,Punjab Urban
2017-08-04,4,0,8,1.5,Punjab Urban
2017-08-05,8,1,8,1.5,Punjab Urban
2017-08-06,5,1,8,1.4827586206896552,Punjab Urban
2017-08-07,7,0,8,1.5,Punjab Urban
2017-08-08,8,0,8,1.5,Punjab Urban
2017-08-09,5,0,8,1.5,Punjab Urban
2017-08-10,7,0,8,1.5,Punjab Urban
2017-08-11,7,0,8,1.5,Punjab Urban
2017-08-12,5,1,8,1.4482758620689655,Punjab Urban
2017-08-13,4,1,8,1.4482758620689655,Punjab Urban
2017-08-14,4,0,8,1.4482758620689655,Punjab Urban
2017-08-15,3,0,8,1.4482758620689655,Punjab Urban
2017-08-16,3,0,8,1.4482758620689655,Punjab Urban
2017-08-17,2,0,8,1.4482758620689655,Punjab Urban
2017-08-18,2,0,8,1.4482758620689655,Punjab Urban
2017-08-19,1,1,8,1.5,Punjab Urban
2017-08-20,1,1,8,1.5,Punjab Urban
2017-08-21,1,0,8,1.5,Punjab Urban
2017-08-22,1,0,8,1.5,Punjab Urban
2017-08-23,1,0,8,1.5,Punjab Urban
2017-08-24,1,0,8,1.5,Punjab Urban
2017-08-25,1,0,8,1.5,Punjab Urban
2017-08-26,1,1,8,1.5,Punjab Urban
2017-08-27,0,1,8,1.5,Punjab Urban
2017-08-28,0,0,8,1.5,Punjab Urban
2017-08-29,0,0,8,1.5,Punjab Urban
2017-08-30,0,0,8,1.5,Punjab Urban
2017-08-31,0,0,8,1.5,Punjab Urban
2017-09-01,1,0,9,1.5,Punjab Urban
2017-09-02,1,1,9,1.5,Punjab Urban
2017-09-03,1,1,9,1.5,Punjab Urban
2017-09-04,1,0,9,1.5,Punjab Urban
2017-09-05,3,0,9,1.4827586206896552,Punjab Urban
2017-09-06,4,0,9,1.5,Punjab Urban
2017-09-07,3,0,9,1.5,Punjab Urban
2017-09-08,3,0,9,1.5,Punjab Urban
2017-09-09,4,1,9,1.5,Punjab Urban
2017-09-10,6,1,9,1.5,Punjab Urban
2017-09-11,7,0,9,1.5,Punjab Urban
2017-09-12,4,0,9,1.5,Punjab Urban
2017-09-13,4,0,9,1.5,Punjab Urban
2017-09-14,3,0,9,1.5,Punjab Urban
2017-09-15,3,0,9,1.5,Punjab Urban
2017-09-16,2,1,9,1.5,Punjab Urban
2017-09-17,2,1,9,1.5,Punjab Urban
2017-09-18,2,0,9,1.5,Punjab Urban
2017-09-19,1,0,9,1.5,Punjab Urban
2017-09-20,1,0,9,1.5,Punjab Urban
2017-09-21,0,0,9,1.5,Punjab Urban
2017-09-22,0,0,9,1.5,Punjab Urban
2017-09-23,1,1,9,1.5,Punjab Urban
2017-09-24,0,1,9,1.5,Punjab Urban
2017-09-25,1,0,9,1.5,Punjab Urban
2017-09-26,1,0,9,1.5,Punjab Urban
2017-09-27,0,0,9,1.5,Punjab Urban
2017-09-28,4,0,9,1.5,Punjab Urban
2017-09-29,0,0,9,1.5,Punjab Urban
2017-09-30,0,1,9,1.5,Punjab Urban
2017-10-01,0,1,10,1.5,Punjab Urban
2017-10-02,1,0,10,1.5,Punjab Urban
2017-10-03,2,0,10,1.5,Punjab Urban
2017-10-04,2,0,10,1.5,Punjab Urban
2017-10-05,4,0,10,1.5,Punjab Urban
2017-10-06,5,0,10,1.5,Punjab Urban
2017-10-07,8,1,10,1.4482758620689655,Punjab Urban
2017-10-08,3,1,10,1.5,Punjab Urban
2017-10-09,1,0,10,1.4482758620689655,Punjab Urban
2017-10-10,6,0,10,1.5,Punjab Urban
2017-10-11,9,0,10,1.5,Punjab Urban
2017-10-12,3,0,10,1.4482758620689655,Punjab Urban
2017-10-13,1,0,10,1.5,Punjab Urban
2017-10-14,0,1,10,1.5,Punjab Urban
2017-10-15,0,1,10,1.5,Punjab Urban
2017-10-16,1,0,10,1.5,Punjab Urban
2017-10-17,1,0,10,1.5,Punjab Urban
2017-10-18,0,0,10,1.5,Punjab Urban
2017-10-19,1,0,10,1.5,Punjab Urban
2017-10-20,2,0,10,1.5,Punjab Urban
2017-10-21,1,1,10,1.5,Punjab Urban
2017-10-22,1,1,10,1.5,Punjab Urban
2017-10-23,1,0,10,1.5,Punjab Urban
2017-10-24,1,0,10,1.5,Punjab Urban
2017-10-25,1,0,10,1.5,Punjab Urban
2017-10-26,2,0,10,1.5,Punjab Urban
2017-10-27,0,0,10,1.5,Punjab Urban
2017-10-28,2,1,10,1.5,Punjab Urban
2017-10-29,1,1,10,1.5,Punjab Urban
2017-10-30,2,0,10,1.5,Punjab Urban
2017-10-31,0,0,10,1.5,Punjab Urban
2017-11-01,0,0,11,1.5,Punjab Urban
2017-11-02,0,0,11,1.5,Punjab Urban
2017-11-03,3,0,11,1.5,Punjab Urban
2017-11-04,5,1,11,1.5,Punjab Urban
2017-11-05,5,1,11,1.5,Punjab Urban
2017-11-06,14,0,11,1.5,Punjab Urban
2017-11-07,9,0,11,1.5,Punjab Urban
2017-11-08,2,0,11,1.5,Punjab Urban
2017-11-09,7,0,11,1.5,Punjab Urban
2017-11-10,3,0,11,1.5,Punjab Urban
2017-11-11,8,1,11,1.5,Punjab Urban
2017-11-12,7,1,11,1.5,Punjab Urban
2017-11-13,6,0,11,1.5,Punjab Urban
2017-11-14,5,0,11,1.5,Punjab Urban
2017-11-15,5,0,11,1.5,Punjab Urban
2017-11-16,4,0,11,1.5,Punjab Urban
2017-11-17,3,0,11,1.5,Punjab Urban
2017-11-18,2,1,11,1.5,Punjab Urban
2017-11-19,2,1,11,1.5,Punjab Urban
2017-11-20,1,0,11,1.5,Punjab Urban
2017-11-21,0,0,11,1.5,Punjab Urban
2017-11-22,0,0,11,1.5,Punjab Urban
2017-11-23,0,0,11,1.5,Punjab Urban
2017-11-24,0,0,11,1.5,Punjab Urban
2017-11-25,1,1,11,1.5,Punjab Urban
2017-11-26,0,1,11,1.5,Punjab Urban
2017-11-27,0,0,11,1.5,Punjab Urban
2017-11-28,2,0,11,1.5,Punjab Urban
2017-11-29,1,0,11,1.5,Punjab Urban
2017-11-30,3,0,11,1.5,Punjab Urban
2017-12-01,5,0,12,1.5,Punjab Urban
2017-12-02,3,1,12,1.5,Punjab Urban
2017-12-03,3,1,12,1.5,Punjab Urban
2017-12-04,8,0,12,1.5,Punjab Urban
2017-12-05,5,0,12,1.4482758620689655,Punjab Urban
2017-12-06,4,0,12,1.5,Punjab Urban
2017-12-07,8,0,12,1.5,Punjab Urban
2017-12-08,4,0,12,1.5,Punjab Urban
2017-12-09,7,1,12,1.4482758620689655,Punjab Urban
2017-12-10,5,1,12,1.5,Punjab Urban
2017-12-11,5,0,12,1.5,Punjab Urban
2017-12-12,3,0,12,1.5,Punjab Urban
2017-12-13,2,0,12,1.5,Punjab Urban
2017-12-14,2,0,12,1.5,Punjab Urban
2017-12-15,0,0,12,1.5,Punjab Urban
2017-12-16,2,1,12,1.5,Punjab Urban
2017-12-17,1,1,12,1.5,Punjab Urban
2017-12-18,1,0,12,1.5,Punjab Urban
2017-12-19,3,0,12,1.5,Punjab Urban
2017-12-20,0,0,12,1.5,Punjab Urban
2017-12-21,5,0,12,1.5,Punjab Urban
2017-12-22,0,0,12,1.5,Punjab Urban
2017-12-23,2,1,12,1.5,Punjab Urban
2017-12-24,2,1,12,1.5,Punjab Urban
2017-12-25,2,0,12,1.5,Punjab Urban
2017-12-26,6,0,12,1.5,Punjab Urban
2017-12-27,3,0,12,1.5,Punjab Urban
2017-12-28,6,0,12,1.5,Punjab Urban
2017-12-29,4,0,12,1.5,Punjab Urban
2017-12-30,5,1,12,1.5,Punjab Urban
2017-12-31,6,1,12,1.5,Punjab Urban
2018-01-01,5,0,1,1.4482758620689655,Punjab Urban
2018-01-02,6,0,1,1.4827586206896552,Punjab Urban
2018-01-03,12,0,1,1.5,Punjab Urban
2018-01-04,4,0,1,1.3703703703703705,Punjab Urban
2018-01-05,11,0,1,1.5,Punjab Urban
2018-01-06,6,1,1,1.4827586206896552,Punjab Urban
2018-01-07,5,1,1,1.5,Punjab Urban
2018-01-08,7,0,1,1.4482758620689655,Punjab Urban
2018-01-09,7,0,1,1.3928571428571428,Punjab Urban
2018-01-10,2,0,1,1.3333333333333333,Punjab Urban
2018-01-11,5,0,1,1.5,Punjab Urban
2018-01-12,9,0,1,1.4827586206896552,Punjab Urban
2018-01-13,3,1,1,1.4827586206896552,Punjab Urban
2018-01-14,8,1,1,1.5,Punjab Urban
2018-01-15,6,0,1,1.5,Punjab Urban
2018-01-16,10,0,1,1.4482758620689655,Punjab Urban
2018-01-17,3,0,1,1.5,Punjab Urban
2018-01-18,8,0,1,1.5,Punjab Urban
2018-01-19,6,0,1,1.5,Punjab Urban
2018-01-20,4,1,1,1.4827586206896552,Punjab Urban
2018-01-21,0,1,1,1.5,Punjab Urban
2018-01-22,2,0,1,1.5,Punjab Urban
2018-01-23,4,0,1,1.5,Punjab Urban
2018-01-24,1,0,1,1.5,Punjab Urban
2018-01-25,3,0,1,1.5,Punjab Urban
2018-01-26,6,0,1,1.5,Punjab Urban
2018-01-27,0,1,1,1.5,Punjab Urban
2018-01-28,4,1,1,1.5,Punjab Urban
2018-01-29,3,0,1,1.5,Punjab Urban
2018-01-30,1,0,1,1.5,Punjab Urban
2018-01-31,0,0,1,1.5,Punjab Urban
2018-02-01,5,0,2,1.4642857142857142,Punjab Urban
2018-02-02,2,0,2,1.4482758620689655,Punjab Urban
2018-02-03,7,1,2,1.5,Punjab Urban
2018-02-04,3,1,2,1.5,Punjab Urban
2018-02-05,6,0,2,1.5,Punjab Urban
2018-02-06,1,0,2,1.5,Punjab Urban
2018-02-07,5,0,2,1.4482758620689655,Punjab Urban
2018-02-08,6,0,2,1.5,Punjab Urban
2018-02-09,4,0,2,1.4482758620689655,Punjab Urban
2018-02-10,3,1,2,1.5,Punjab Urban
2018-02-11,7,1,2,1.5,Punjab Urban
2018-02-12,4,0,2,1.5,Punjab Urban
2018-02-13,5,0,2,1.5,Punjab Urban
2018-02-14,7,0,2,1.5,Punjab Urban
2018-02-15,9,0,2,1.5,Punjab Urban
2018-02-16,5,0,2,1.5,Punjab Urban
2018-02-17,8,1,2,1.5,Punjab Urban
2018-02-18,6,1,2,1.5,Punjab Urban
2018-02-19,4,0,2,1.4285714285714286,Punjab Urban
2018-02-20,9,0,2,1.5,Punjab Urban
2018-02-21,6,0,2,1.4482758620689655,Punjab Urban
2018-02-22,6,0,2,1.5,Punjab Urban
2018-02-23,5,0,2,1.4827586206896552,Punjab Urban
2018-02-24,4,1,2,1.5,Punjab Urban
2018-02-25,3,1,2,1.5,Punjab Urban
2018-02-26,9,0,2,1.5,Punjab Urban
2018-02-27,2,0,2,1.4482758620689655,Punjab Urban
2018-02-28,6,0,2,1.4482758620689655,Punjab Urban
2018-03-01,3,0,3,1.4482758620689655,Punjab Urban
2018-03-02,3,0,3,1.5,Punjab Urban
2018-03-03,6,1,3,1.4482758620689655,Punjab Urban
2018-03-04,4,1,3,1.5,Punjab Urban
2018-03-05,3,0,3,1.5,Punjab Urban
2018-03-06,3,0,3,1.5,Punjab Urban
2018-03-07,4,0,3,1.5,Punjab Urban
2018-03-08,1,0,3,1.5,Punjab Urban
2018-03-09,0,0,3,1.5,Punjab Urban
2018-03-10,3,1,3,1.5,Punjab Urban
2018-03-11,5,1,3,1.5,Punjab Urban
2018-03-12,4,0,3,1.5,Punjab Urban
2018-03-13,1,0,3,1.5,Punjab Urban
2018-03-14,5,0,3,1.5,Punjab Urban
2018-03-15,5,0,3,1.5,Punjab Urban
2018-03-16,3,0,3,1.5,Punjab Urban
2018-03-17,7,1,3,1.5,Punjab Urban
2018-03-18,4,1,3,1.5,Punjab Urban
2018-03-19,9,0,3,1.5,Punjab Urban
2018-03-20,1,0,3,1.4482758620689655,Punjab Urban
2018-03-21,5,0,3,1.5,Punjab Urban
2018-03-22,3,0,3,1.5,Punjab Urban
2018-03-23,6,0,3,1.5,Punjab Urban
2018-03-24,4,1,3,1.5,Punjab Urban
2018-03-25,2,1,3,1.5,Punjab Urban
2018-03-26,5,0,3,1.5,Punjab Urban
2018-03-27,9,0,3,1.5,Punjab Urban
2018-03-28,5,0,3,1.5,Punjab Urban
2018-03-29,3,0,3,1.5,Punjab Urban
2018-03-30,7,0,3,1.5,Punjab Urban
2018-03-31,6,1,3,1.5,Punjab Urban
2018-04-01,3,1,4,1.5,Punjab Urban
2018-04-02,5,0,4,1.5,Punjab Urban
2018-04-03,5,0,4,1.5,Punjab Urban
2018-04-04,2,0,4,1.4827586206896552,Punjab Urban
2018-04-05,7,0,4,1.5,Punjab Urban
2018-04-06,5,0,4,1.5,Punjab Urban
2018-04-07,5,1,4,1.4482758620689655,Punjab Urban
2018-04-08,5,1,4,1.5,Punjab Urban
2018-04-09,1,0,4,1.3928571428571428,Punjab Urban
2018-04-10,3,0,4,1.4827586206896552,Punjab Urban
2018-04-11,8,0,4,1.5,Punjab Urban
2018-04-12,8,0,4,1.5,Punjab Urban
2018-04-13,4,0,4,1.5,Punjab Urban
2018-04-14,4,1,4,1.5,Punjab Urban
2018-04-15,4,1,4,1.5,Punjab Urban
2018-04-16,3,0,4,1.5,Punjab Urban
2018-04-17,0,0,4,1.4482758620689655,Punjab Urban
2018-04-18,1,0,4,1.5,Punjab Urban
2018-04-19,6,0,4,1.5,Punjab Urban
2018-04-20,7,0,4,1.5,Punjab Urban
2018-04-21,2,1,4,1.5,Punjab Urban
2018-04-22,1,1,4,1.5,Punjab Urban
2018-04-23,4,0,4,1.5,Punjab Urban
2018-04-24,5,0,4,1.5,Punjab Urban
2018-04-25,3,0,4,1.5,Punjab Urban
2018-04-26,3,0,4,1.5,Punjab Urban
2018-04-27,0,0,4,1.5,Punjab Urban
2018-04-28,1,1,4,1.5,Punjab Urban
2018-04-29,2,1,4,1.5,Punjab Urban
2018-04-30,2,0,4,1.5,Punjab Urban
2018-05-01,9,0,5,1.5,Punjab Urban
2018-05-02,7,0,5,1.5,Punjab Urban
2018-05-03,3,0,5,1.4482758620689655,Punjab Urban
2018-05-04,5,0,5,1.5,Punjab Urban
2018-05-05,5,1,5,1.5,Punjab Urban
2018-05-06,2,1,5,1.5,Punjab Urban
2018-05-07,9,0,5,1.4482758620689655,Punjab Urban
2018-05-08,4,0,5,1.5,Punjab Urban
2018-05-09,5,0,5,1.5,Punjab Urban
2018-05-10,3,0,5,1.5,Punjab Urban
2018-05-11,5,0,5,1.5,Punjab Urban
2018-05-12,4,1,5,1.4482758620689655,Punjab Urban
2018-05-13,0,1,5,1.5,Punjab Urban
2018-05-14,6,0,5,1.5,Punjab Urban
2018-05-15,4,0,5,1.5,Punjab Urban
2018-05-16,6,0,5,1.5,Punjab Urban
2018-05-17,4,0,5,1.5,Punjab Urban
2018-05-18,8,0,5,1.5,Punjab Urban
2018-05-19,2,1,5,1.5,Punjab Urban
2018-05-20,6,1,5,1.5,Punjab Urban
2018-05-21,7,0,5,1.5,Punjab Urban
2018-05-22,5,0,5,1.5,Punjab Urban
2018-05-23,4,0,5,1.5,Punjab Urban
2018-05-24,7,0,5,1.5,Punjab Urban
2018-05-25,4,0,5,1.5,Punjab Urban
2018-05-26,3,1,5,1.5,Punjab Urban
2018-05-27,4,1,5,1.5,Punjab Urban
2018-05-28,4,0,5,1.5,Punjab Urban
2018-05-29,9,0,5,1.5,Punjab Urban
2018-05-30,6,0,5,1.5,Punjab Urban
2018-05-31,3,0,5,1.5,Punjab Urban
